"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"6784045538","709459","14552","30 сен 2022 10:02","55:29","3329","56-42","56,42","Radiant","SG esports","Prada, Yuma, LTH, Faker, Oscar","No Runes","Hyko, NUAGES, mini, Mr.Jeans, jupiter"
"6783614528","709327","14552","30 сен 2022 05:25","34:09","2049","55-12","55,12","Radiant","Hokori","Thiolicor, Gardick, 4nalog, Vitaly, Lumière","TNC Predator","Cml, Bok, BDz, MoonMoon, Karma"
"6783429028","709327","14552","30 сен 2022 03:54","1:00:12","3612","49-41","49,41","Dire","TNC Predator","Cml, Bok, BDz, MoonMoon, Karma","Hokori","Thiolicor, Gardick, 4nalog, Vitaly, Lumière"
"6783327962","709301","14552","30 сен 2022 02:38","35:35","2135","31-38","31,38","Dire","Execration","Abeng, Bob, Tino, Palos, Shoyo","Team SMG","Poloson, Moon, MidOne, Ahfu, Chidori~"
"6783224535","709301","14552","30 сен 2022 01:32","39:15","2355","42-25","42,25","Radiant","Team SMG","Poloson, Moon, MidOne, Ahfu, Chidori~","Execration","Abeng, Bob, Tino, Palos, Shoyo"
"6783151640","709275","14552","30 сен 2022 12:17","43:57","2637","29-46","29,46","Dire","Army Geniuses","Varizh, db-, InYourdreaM, womy, Hustla","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123"
"6783073817","709275","14552","30 сен 2022 11:00","51:12","3072","49-34","49,34","Radiant","Army Geniuses","Varizh, db-, InYourdreaM, womy, Hustla","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123"
"6782753980","709162","14552","30 сен 2022 03:45","47:43","2863","55-35","55,35","Radiant","Ravens","D1smar, Benjaz, Kapron, Cara, Ñengoflow KELOKE","DogChamp","Bloody Nine, talianoG, yarin, Destroyer, StoneBank"
"6782717377","709162","14552","30 сен 2022 02:48","30:13","1813","23-11","23,11","Radiant","Ravens","D1smar, Benjaz, Kapron, Cara, Ñengoflow KELOKE","DogChamp","Bloody Nine, talianoG, yarin, Destroyer, StoneBank"
"6782684418","709146","14552","30 сен 2022 01:38","43:21","2601","39-45","39,45","Dire","No Runes","Hyko, NUAGES, mini, Mr.Jeans, jupiter","felt","Fayde, tae, The Warden, 卧龙凤雏不可兼得, paradise'"
"6782636327","709146","14552","30 сен 2022 12:22","41:42","2502","21-51","21,51","Dire","felt","Fayde, tae, The Warden, 卧龙凤雏不可兼得, paradise'","No Runes","Hyko, NUAGES, mini, Mr.Jeans, jupiter"
"6782589480","709131","14552","29 сен 2022 11:12","38:38","2318","27-51","27,51","Dire","5RATFORCESTAFF","albinozebra1, Speeed, Kitzz, Merlin, Dnm","Wolf Team","KJ, Kingrd, HFn, Fcr, Sooths"
"6782515167","709131","14552","29 сен 2022 10:00","42:34","2554","56-19","56,19","Radiant","5RATFORCESTAFF","albinozebra1, Speeed, Kitzz, Merlin, Dnm","Wolf Team","KJ, Kingrd, HFn, Fcr, Sooths"
"6782031253","708998","14552","29 сен 2022 04:26","35:59","2159","37-25","37,25","Radiant","Execration","Abeng, Bob, Tino, Palos, Shoyo","TNC Predator","Cml, Bok, Yowe, BDz, MoonMoon"
"6781907349","708998","14552","29 сен 2022 03:17","35:59","2159","36-23","36,23","Radiant","Execration","Abeng, Bob, Tino, Palos, Shoyo","TNC Predator","Cml, Bok, Yowe, BDz, MoonMoon"
"6781816113","708972","14552","29 сен 2022 02:15","33:10","1990","17-53","17,53","Dire","Team SMG","Poloson, Moon, MidOne, Ahfu, Chidori~","Hokori","Thiolicor, Gardick, 4nalog, Vitaly, Lumière"
"6781736459","708972","14552","29 сен 2022 01:17","33:16","1996","22-32","22,32","Dire","Team SMG","Poloson, Moon, MidOne, Ahfu, Chidori~","Hokori","Thiolicor, Gardick, 4nalog, Vitaly, Lumière"
"6781679265","708953","14552","29 сен 2022 12:20","24:32","1472","14-30","14,30","Dire","Neon Esports","Seri, Lenny, se, MGA ANIMALS, FortuneSoul","Fnatic","Jabz, DJ, Raven, Jaunuel, Armel"
"6781602497","708953","14552","29 сен 2022 11:00","54:48","3288","33-23","33,23","Radiant","Fnatic","Jabz, DJ, Raven, Jaunuel, Armel","Neon Esports","Seri, Lenny, se, MGA ANIMALS, FortuneSoul"
"6781309652","708865","14552","29 сен 2022 04:05","35:27","2127","33-12","33,12","Radiant","The Cut","Scourge McDuck, Lil Nick, pingu, red2, bgod","5RATFORCESTAFF","albinozebra1, Speeed, Kitzz, Merlin, Dnm"
"6781266161","708865","14552","29 сен 2022 02:57","36:49","2209","16-32","16,32","Dire","5RATFORCESTAFF","albinozebra1, Speeed, Kitzz, Merlin, Dnm","The Cut","Scourge McDuck, Lil Nick, pingu, red2, bgod"
"6781231170","708848","14552","29 сен 2022 01:45","33:22","2002","14-35","14,35","Dire","felt","Fayde, tae, The Warden, 卧龙凤雏不可兼得, paradise'","5RATFORCESTAFF","albinozebra1, Speeed, Kitzz, Merlin, Dnm"
"6781190558","708848","14552","29 сен 2022 12:39","38:33","2313","36-19","36,19","Radiant","5RATFORCESTAFF","albinozebra1, Speeed, Kitzz, Merlin, Dnm","felt","Fayde, tae, The Warden, 卧龙凤雏不可兼得, paradise'"
"6781162887","708816","14552","28 сен 2022 11:53","28:15","1695","31-15","31,15","Radiant","SG esports","Prada, Yuma, LTH, Faker, Oscar","Wolf Team","KJ, Kingrd, HFn, Tavo, fcrSmurf"
"6781057974","708816","14552","28 сен 2022 10:06","33:50","2030","10-24","10,24","Dire","Wolf Team","KJ, Kingrd, HFn, Sooths, Tavo","SG esports","Prada, Yuma, LTH, Faker, Oscar"
"6781054743","708815","14130","28 сен 2022 10:02","29:06","1746","32-13","32,13","Radiant","Anime Enjoyers","Dayshi, , sunset, KaChal, Pastil","S9","Illusion, MieRo', paradise', Re1bl, lilskrip"
"6780874510","708722","14130","28 сен 2022 07:46","33:08","1988","18-41","18,41","Dire","HF","Retsu, JAM3S, foryou, sohy, Proletariy","EZ KATKA","Festblad, Lefitan , Rvze, Blizzy, Lukas"
"6780773404","708722","14130","28 сен 2022 06:37","39:29","2369","38-19","38,19","Radiant","EZ KATKA","Festblad, Lefitan , Rvze, Blizzy, Lukas","HF","Retsu, JAM3S, foryou, sohy, Proletariy"
"6780652552","708722","14130","28 сен 2022 05:25","45:51","2751","47-19","47,19","Radiant","HF","Retsu, JAM3S, foryou, sohy, Proletariy","EZ KATKA","Festblad, Lefitan , Rvze, Blizzy, Lukas"
"6780567115","708692","14552","28 сен 2022 04:32","38:00","2280","45-20","45,20","Radiant","Execration","Abeng, Bob, Tino, Palos, Shoyo","Fnatic","Jabz, DJ, Raven, Jaunuel, Armel"
"6780510320","708677","14130","28 сен 2022 04:04","43:06","2586","17-43","17,43","Dire","X3","Velheor, dark, nattynarwhal_, Meh, Shergarat","yngbld","6Xx6xX6, mitrofanushka, Volshebnik, TheSpeedy, zenica"
"6780418872","708692","14552","28 сен 2022 03:11","52:59","3179","40-36","40,36","Radiant","Fnatic","Jabz, DJ, Raven, Jaunuel, Armel","Execration","Abeng, Bob, Tino, Palos, Shoyo"
"6780408600","708677","14130","28 сен 2022 03:05","34:40","2080","36-20","36,20","Radiant","yngbld","6Xx6xX6, mitrofanushka, Volshebnik, TheSpeedy, zenica","X3","Velheor, dark, nattynarwhal_, Meh, Shergarat"
"6780334757","708665","14552","28 сен 2022 02:11","23:08","1388","27-15","27,15","Radiant","Team SMG","Poloson, Moon, MidOne, Ahfu, MWW","Neon Esports","se, MGA ANIMALS, seimei, PlayHard, FortuneSoul"
"6780313830","708677","14130","28 сен 2022 02:01","35:42","2142","29-11","29,11","Radiant","X3","Velheor, dark, nattynarwhal_, Meh, Shergarat","yngbld","6Xx6xX6, mitrofanushka, Volshebnik, TheSpeedy, zenica"
"6780244269","708665","14552","28 сен 2022 01:05","37:13","2233","26-36","26,36","Dire","Neon Esports","se, MGA ANIMALS, seimei, PlayHard, FortuneSoul","Team SMG","Poloson, Moon, MidOne, Ahfu, MWW"
"6780193745","708649","14552","28 сен 2022 12:10","18:01","1081","29-9","29,9","Radiant","Team SMG","Poloson, Moon, MidOne, Ahfu, MWW","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123"
"6780130089","708649","14552","28 сен 2022 11:03","38:59","2339","28-43","28,43","Dire","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123","Team SMG","Poloson, Moon, MidOne, Ahfu, MWW"
"6780076915","708632","14552","28 сен 2022 09:58","33:08","1988","37-15","37,15","Radiant","Execration","Abeng, Bob, Tino, Palos, Shoyo","Hokori","Thiolicor, Gardick, 4nalog, Vitaly, Lumière"
"6780027789","708632","14552","28 сен 2022 09:00","32:22","1942","40-14","40,14","Radiant","Execration","Abeng, Bob, Tino, Palos, Shoyo","Hokori","Thiolicor, Gardick, 4nalog, Vitaly, Lumière"
"6779819773","708555","14552","28 сен 2022 03:34","33:17","1997","6-27","6,27","Dire","No Runes","Hyko, NUAGES, mini, Mr.Jeans, jupiter","5RATFORCESTAFF","albinozebra1, Speeed, Kitzz, Merlin, Dnm"
"6779775155","708555","14552","28 сен 2022 02:18","36:40","2200","39-18","39,18","Radiant","No Runes","Hyko, NUAGES, mini, Mr.Jeans, jupiter","5RATFORCESTAFF","albinozebra1, Speeed, Kitzz, Merlin, Dnm"
"6779740742","708537","14552","28 сен 2022 01:13","37:46","2266","34-49","34,49","Dire","felt","Fayde, tae, The Warden, 卧龙凤雏不可兼得, paradise'","Wolf Team","KJ, Kingrd, HFn, Fcr, Sooths"
"6779689568","708537","14552","27 сен 2022 11:58","46:02","2762","47-49","47,49","Dire","felt","Fayde, tae, The Warden, 卧龙凤雏不可兼得, paradise'","Wolf Team","KJ, Kingrd, HFn, Fcr, Sooths"
"6779642685","708503","14552","27 сен 2022 10:55","21:53","1313","7-35","7,35","Dire","5ManMidas","Argius, Moonlight, RRL, Lies, feelinG!♥","SG esports","Prada, Yuma, LTH, Faker, Oscar"
"6779614275","708437","14130","27 сен 2022 10:26","49:39","2979","46-27","46,27","Radiant","Zorka","Arti_Shock, хоקºωий , OneJey, klassnokruto, Miyaoo","Unique","BLACKARXANGEL, Mannik, Cloud, Dream`, y0nd"
"6779580140","708503","14552","27 сен 2022 10:01","27:34","1654","7-12","7,12","Dire","5ManMidas","Argius, Moonlight, RRL, Lies, feelinG!♥","SG esports","Prada, Yuma, LTH, Faker, Oscar"
"6779499348","708437","14130","27 сен 2022 08:52","54:49","3289","39-39","39,39","Radiant","Zorka","Arti_Shock, хоקºωий , OneJey, klassnokruto, Miyaoo","Unique","BLACKARXANGEL, Mannik, Cloud, Dream`, y0nd"
"6779428781","708437","14130","27 сен 2022 08:00","23:44","1424","13-30","13,30","Dire","Zorka","Arti_Shock, хоקºωий , OneJey, klassnokruto, Miyaoo","Unique","BLACKARXANGEL, Mannik, Cloud, Dream`, y0nd"
"6779250946","708370","14130","27 сен 2022 06:07","33:25","2005","52-24","52,24","Radiant","yngbld","6Xx6xX6, mitrofanushka, Volshebnik, TheSpeedy, zenica","No Bounty Hunter","#Memetz0r, Arise, w33, Michael, KAAN"
"6779164924","708370","14130","27 сен 2022 05:16","21:10","1270","18-13","18,13","Radiant","yngbld","6Xx6xX6, mitrofanushka, Volshebnik, TheSpeedy, zenica","No Bounty Hunter","#Memetz0r, Arise, w33, Michael, KAAN"
"6779153625","708347","14552","27 сен 2022 05:04","50:07","3007","23-50","23,50","Dire","Army Geniuses","Varizh, Vinz, db-, InYourdreaM, womy","Hokori","Thiolicor, Gardick, 4nalog, Vitaly, Lumière"
"6779051405","708318","14130","27 сен 2022 04:12","32:03","1923","32-16","32,16","Radiant","Wayfarers","squad1x, XSvamp1Re, HappyDyurara, Kazl, DarkLord^","HF","Retsu, JAM3S, foryou, sohy, Proletariy"
"6779027611","708347","14552","27 сен 2022 03:56","40:30","2430","43-27","43,27","Radiant","Hokori","Thiolicor, Gardick, 4nalog, Vitaly, Lumière","Army Geniuses","Varizh, Vinz, db-, InYourdreaM, womy"
"6778936607","708321","14552","27 сен 2022 03:01","25:36","1536","33-6","33,6","Radiant","BOOM Esports","Skem, Tims, Fbz, Yopaj, JaCkky","Neon Esports","se, MGA ANIMALS, seimei, PlayHard, FortuneSoul"
"6778917325","708318","14130","27 сен 2022 02:57","44:38","2678","44-14","44,14","Radiant","Wayfarers","squad1x, XSvamp1Re, HappyDyurara, Kazl, DarkLord^","HF","Retsu, JAM3S, foryou, sohy, Proletariy"
"6778845177","708321","14552","27 сен 2022 02:04","29:24","1764","34-11","34,11","Radiant","BOOM Esports","Skem, Tims, Fbz, Yopaj, JaCkky","Neon Esports","se, MGA ANIMALS, seimei, PlayHard, FortuneSoul"
"6778840255","708318","14130","27 сен 2022 02:00","27:52","1672","16-28","16,28","Dire","Wayfarers","squad1x, XSvamp1Re, HappyDyurara, Kazl, DarkLord^","HF","Retsu, JAM3S, foryou, sohy, Proletariy"
"6778723125","708290","14552","27 сен 2022 12:20","1:03:43","3823","37-32","37,32","Radiant","Fnatic","Jabz, DJ, Raven, Jaunuel, Armel","BOOM Esports","Skem, Tims, Fbz, Yopaj, JaCkky"
"6778644385","708290","14552","27 сен 2022 11:00","51:35","3095","37-21","37,21","Radiant","BOOM Esports","Skem, Tims, Fbz, Yopaj, JaCkky","Fnatic","Jabz, DJ, Raven, Jaunuel, Armel"
"6778326052","708228","14552","27 сен 2022 03:28","29:51","1791","16-38","16,38","Dire","Ravens","Benjaz, Kapron, Cara, Genek, Ñengoflow KELOKE","The Cut","Scourge McDuck, Lil Nick, pingu, red2, bgod"
"6778286772","708228","14552","27 сен 2022 02:19","41:50","2510","30-35","30,35","Radiant","Ravens","Benjaz, Kapron, Cara, Genek, Ñengoflow KELOKE","The Cut","Scourge McDuck, Lil Nick, pingu, red2, bgod"
"6778253825","708213","14552","27 сен 2022 01:21","23:25","1405","7-34","7,34","Dire","felt","Fayde, tae, The Warden, 卧龙凤雏不可兼得, paradise'","SG esports","Prada, Yuma, LTH, Faker, Oscar"
"6778204478","708213","14552","27 сен 2022 12:05","46:32","2792","46-35","46,35","Radiant","SG esports","Prada, Yuma, LTH, Faker, Oscar","felt","Fayde, tae, The Warden, 卧龙凤雏不可兼得, paradise'"
"6778168486","708202","14552","26 сен 2022 11:16","21:58","1318","10-39","10,39","Dire","5ManMidas","Argius, Moonlight, RRL, Lies, feelinG!♥","No Runes","Hyko, NUAGES, mini, Mr.Jeans, jupiter"
"6778089170","708202","14552","26 сен 2022 10:00","33:59","2039","43-18","43,18","Radiant","No Runes","Hyko, NUAGES, mini, Mr.Jeans, jupiter","5ManMidas","Argius, Moonlight, RRL, Lies, feelinG!♥"
"6777749126","708109","14130","26 сен 2022 06:08","36:35","2195","44-27","44,27","Radiant","Anime Enjoyers","Dayshi, , sunset, KaChal, Pastil","Zorka","Arti_Shock, хоקºωий , OneJey, klassnokruto, Miyaoo"
"6777645861","708109","14130","26 сен 2022 05:02","36:00","2160","28-33","28,33","Dire","Zorka","Arti_Shock, хоקºωий , OneJey, klassnokruto, Miyaoo","Anime Enjoyers","Dayshi, , sunset, KaChal, Pastil"
"6777637245","708084","14552","26 сен 2022 04:55","26:18","1578","12-23","12,23","Dire","Neon Esports","se, MGA ANIMALS, seimei, PlayHard, FortuneSoul","Hokori","Thiolicor, Gardick, 4nalog, Vitaly, Lumière"
"6777497880","708084","14552","26 сен 2022 03:43","50:05","3005","25-43","25,43","Dire","Hokori","Thiolicor, Gardick, 4nalog, Vitaly, Lumière","Neon Esports","se, MGA ANIMALS, seimei, PlayHard, FortuneSoul"
"6777411263","708070","14130","26 сен 2022 02:55","43:01","2581","38-22","38,22","Radiant","Zorka","Arti_Shock, хоקºωий , OneJey, klassnokruto, Miyaoo","S9","SuperNova, Illusion, paradise', keintseru, lilskrip"
"6777373549","708061","14552","26 сен 2022 02:23","41:11","2471","12-30","12,30","Dire","Fnatic","Jabz, DJ, Raven, Jaunuel, Armel","Hokori","Thiolicor, Gardick, 4nalog, Vitaly, Lumière"
"6777336279","708070","14130","26 сен 2022 02:01","26:24","1584","26-7","26,7","Radiant","Zorka","Arti_Shock, хоקºωий , OneJey, klassnokruto, Miyaoo","S9","SuperNova, Illusion, paradise', keintseru, lilskrip"
"6777270019","708061","14552","26 сен 2022 01:15","40:04","2404","13-42","13,42","Dire","Hokori","Thiolicor, Gardick, 4nalog, Vitaly, Lumière","Fnatic","Jabz, DJ, Raven, Jaunuel, Armel"
"6777206417","708042","14552","26 сен 2022 12:07","32:45","1965","18-37","18,37","Dire","Army Geniuses","Varizh, Vinz, db-, InYourdreaM, womy","Fnatic","Jabz, DJ, Raven, Jaunuel, Armel"
"6777141145","708042","14552","26 сен 2022 11:00","37:52","2272","32-27","32,27","Radiant","Fnatic","Jabz, DJ, Raven, Jaunuel, Armel","Army Geniuses","Varizh, Vinz, db-, InYourdreaM, womy"
"6776825791","707949","14552","26 сен 2022 03:43","41:24","2484","32-24","32,24","Radiant","felt","SuperNova, tae, The Warden, 卧龙凤雏不可兼得, paradise'","The Cut","Scourge McDuck, Lil Nick, pingu, red2, bgod"
"6776784504","707949","14552","26 сен 2022 02:34","42:18","2538","30-32","30,32","Dire","The Cut","Scourge McDuck, Lil Nick, pingu, red2, bgod","felt","SuperNova, tae, The Warden, 卧龙凤雏不可兼得, paradise'"
"6776747178","707912","14552","26 сен 2022 01:29","33:31","2011","34-18","34,18","Radiant","SG esports","Prada, Yuma, LTH, Faker, Oscar","DogChamp","Bloody Nine, talianoG, yarin, Destroyer, StoneBank"
"6776693229","707912","14552","26 сен 2022 12:12","44:51","2691","32-33","32,33","Dire","SG esports","Prada, Yuma, LTH, Faker, Oscar","DogChamp","Bloody Nine, talianoG, yarin, Destroyer, StoneBank"
"6776634626","707863","14552","25 сен 2022 11:03","38:19","2299","25-56","25,56","Dire","5ManMidas","Argius, Moonlight, RRL, Lies, feelinG!♥","5RATFORCESTAFF","albinozebra1, Speeed, Kitzz, Merlin, Dnm"
"6776567270","707863","14552","25 сен 2022 10:03","28:53","1733","12-23","12,23","Dire","5ManMidas","Argius, Moonlight, RRL, Lies, feelinG!♥","5RATFORCESTAFF","albinozebra1, Speeed, Kitzz, Merlin, Dnm"
"6776462002","707808","14130","25 сен 2022 08:51","25:47","1547","45-13","45,13","Radiant","Anime Enjoyers","Dayshi, , sunset, KaChal, Pastil","IVY","Jmn, Runec, Qupe, Azazel~, StormC4t-"
"6776389418","707808","14130","25 сен 2022 08:02","20:06","1206","34-8","34,8","Radiant","Anime Enjoyers","Dayshi, , sunset, KaChal, Pastil","IVY","Jmn, Runec, Qupe, Azazel~, StormC4t-"
"6776192924","707746","14130","25 сен 2022 06:04","23:38","1418","49-18","49,18","Radiant","YNT","kenny, AG.Maestro~, kur0patbI4, Lebovski, Toshi","IVY","Jmn, Pavi, lowskill, Runec, Qupe"
"6776074031","707746","14130","25 сен 2022 05:06","30:37","1837","18-45","18,45","Dire","IVY","Jmn, Pavi, Runec, Qupe, ruustle","YNT","kenny, AG.Maestro~, kur0patbI4, Lebovski, Toshi"
"6775819225","707668","14130","25 сен 2022 03:03","44:52","2692","47-24","47,24","Radiant","Wayfarers","squad1x, Smiling Knight, XSvamp1Re, HappyDyurara, Kazl","EZ KATKA","Festblad, Lefitan , Rvze, Blizzy, Lukas"
"6775712755","707651","14552","25 сен 2022 02:02","52:59","3179","45-51","45,51","Radiant","TNC Predator","Cml, Bok, BDz, MoonMoon, Karma","Army Geniuses","Varizh, db-, InYourdreaM, womy, Hustla"
"6775698632","707668","14130","25 сен 2022 02:00","37:29","2249","39-15","39,15","Radiant","Wayfarers","squad1x, Smiling Knight, XSvamp1Re, HappyDyurara, Kazl","EZ KATKA","Festblad, Lefitan , Rvze, Blizzy, Lukas"
"6775588563","707651","14552","25 сен 2022 12:52","40:48","2448","26-38","26,38","Dire","Army Geniuses","Varizh, db-, InYourdreaM, womy, Hustla","TNC Predator","Cml, Bok, BDz, MoonMoon, Karma"
"6775503895","707622","14552","25 сен 2022 11:54","29:20","1760","14-29","14,29","Dire","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123","Fnatic","Jabz, DJ, Raven, Jaunuel, Armel"
"6775428747","707622","14552","25 сен 2022 11:03","25:44","1544","32-12","32,12","Radiant","Fnatic","Jabz, DJ, Raven, Jaunuel, Armel","Lilgun","Hishgee, Ace12, elevennN, Sanctity-, X123"
"6774964517","707544","14552","25 сен 2022 03:43","31:46","1906","22-42","22,42","Dire","5ManMidas","Argius, Moonlight, RRL, Lies, feelinG!♥","The Cut","Scourge McDuck, Lil Nick, pingu, red2, bgod"
"6774920207","707544","14552","25 сен 2022 02:48","27:56","1676","19-50","19,50","Dire","5ManMidas","Argius, Moonlight, RRL, Lies, feelinG!♥","The Cut","Scourge McDuck, Lil Nick, pingu, red2, bgod"
"6774883645","707527","14552","25 сен 2022 01:41","30:46","1846","44-24","44,24","Radiant","DogChamp","Bloody Nine, talianoG, yarin, Destroyer, StoneBank","felt","Fayde, tae, The Warden, 卧龙凤雏不可兼得, paradise'"
"6774827930","707527","14552","25 сен 2022 12:32","40:22","2422","25-43","25,43","Dire","felt","Fayde, tae, The Warden, 卧龙凤雏不可兼得, paradise'","DogChamp","Bloody Nine, talianoG, yarin, Destroyer, StoneBank"
"6774757520","707488","14552","24 сен 2022 11:19","42:51","2571","18-57","18,57","Dire","Ravens","D1smar, Benjaz, Kapron, Cara, Ñengoflow KELOKE","5RATFORCESTAFF","albinozebra1, Speeed, Kitzz, Merlin, Dnm"
